business_date,service_period,plate,qty_sold,price_sold_at,special,discount_name,check_count,net_sales
2026-03-05,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-03-06,Lunch,Garden Mezze Plate,34,18.5,no,,17,629.0
2026-03-07,Lunch,Garden Mezze Plate,29,18.5,no,,14,536.5
2026-03-08,Lunch,Garden Mezze Plate,31,15.54,yes,Chef Special,15,481.74
2026-03-09,Lunch,Garden Mezze Plate,21,18.5,no,,10,388.5
2026-03-10,Lunch,Garden Mezze Plate,22,18.5,no,,11,407.0
2026-03-11,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-03-12,Lunch,Garden Mezze Plate,24,18.5,no,,12,444.0
2026-03-13,Lunch,Garden Mezze Plate,29,18.5,no,,14,536.5
2026-03-14,Lunch,Garden Mezze Plate,30,18.5,no,,15,555.0
2026-03-15,Lunch,Garden Mezze Plate,25,18.5,no,,12,462.5
2026-03-16,Lunch,Garden Mezze Plate,22,18.5,no,,11,407.0
2026-03-17,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-03-18,Lunch,Garden Mezze Plate,24,18.5,no,,12,444.0
2026-03-19,Lunch,Garden Mezze Plate,19,18.5,no,,9,351.5
2026-03-20,Lunch,Garden Mezze Plate,30,18.5,no,,15,555.0
2026-03-21,Lunch,Garden Mezze Plate,31,18.5,no,,15,573.5
2026-03-22,Lunch,Garden Mezze Plate,26,18.5,no,,13,481.0
2026-03-23,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-03-24,Lunch,Garden Mezze Plate,24,18.5,no,,12,444.0
2026-03-25,Lunch,Garden Mezze Plate,19,18.5,no,,9,351.5
2026-03-26,Lunch,Garden Mezze Plate,20,18.5,no,,10,370.0
2026-03-27,Lunch,Garden Mezze Plate,31,18.5,no,,15,573.5
2026-03-28,Lunch,Garden Mezze Plate,32,18.5,no,,16,592.0
2026-03-29,Lunch,Garden Mezze Plate,34,15.54,yes,Chef Special,17,528.36
2026-03-30,Lunch,Garden Mezze Plate,24,18.5,no,,12,444.0
2026-03-31,Lunch,Garden Mezze Plate,19,18.5,no,,9,351.5
2026-04-01,Lunch,Garden Mezze Plate,20,18.5,no,,10,370.0
2026-04-02,Lunch,Garden Mezze Plate,21,18.5,no,,10,388.5
2026-04-03,Lunch,Garden Mezze Plate,32,18.5,no,,16,592.0
2026-04-04,Lunch,Garden Mezze Plate,33,18.5,no,,16,610.5
2026-04-05,Lunch,Garden Mezze Plate,28,18.5,no,,14,518.0
2026-04-06,Lunch,Garden Mezze Plate,19,18.5,no,,9,351.5
2026-04-07,Lunch,Garden Mezze Plate,20,18.5,no,,10,370.0
2026-04-08,Lunch,Garden Mezze Plate,21,18.5,no,,10,388.5
2026-04-09,Lunch,Garden Mezze Plate,22,18.5,no,,11,407.0
2026-04-10,Lunch,Garden Mezze Plate,33,18.5,no,,16,610.5
2026-04-11,Lunch,Garden Mezze Plate,34,18.5,no,,17,629.0
2026-04-12,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-04-13,Lunch,Garden Mezze Plate,20,18.5,no,,10,370.0
2026-04-14,Lunch,Garden Mezze Plate,21,18.5,no,,10,388.5
2026-04-15,Lunch,Garden Mezze Plate,22,18.5,no,,11,407.0
2026-04-16,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-04-17,Lunch,Garden Mezze Plate,34,18.5,no,,17,629.0
2026-04-18,Lunch,Garden Mezze Plate,29,18.5,no,,14,536.5
2026-04-19,Lunch,Garden Mezze Plate,31,15.54,yes,Chef Special,15,481.74
2026-04-20,Lunch,Garden Mezze Plate,21,18.5,no,,10,388.5
2026-04-21,Lunch,Garden Mezze Plate,22,18.5,no,,11,407.0
2026-04-22,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-04-23,Lunch,Garden Mezze Plate,24,18.5,no,,12,444.0
2026-04-24,Lunch,Garden Mezze Plate,29,18.5,no,,14,536.5
2026-04-25,Lunch,Garden Mezze Plate,30,18.5,no,,15,555.0
2026-04-26,Lunch,Garden Mezze Plate,25,18.5,no,,12,462.5
2026-04-27,Lunch,Garden Mezze Plate,22,18.5,no,,11,407.0
2026-04-28,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-04-29,Lunch,Garden Mezze Plate,24,18.5,no,,12,444.0
2026-04-30,Lunch,Garden Mezze Plate,19,18.5,no,,9,351.5
2026-05-01,Lunch,Garden Mezze Plate,30,18.5,no,,15,555.0
2026-05-02,Lunch,Garden Mezze Plate,31,18.5,no,,15,573.5
2026-05-03,Lunch,Garden Mezze Plate,26,18.5,no,,13,481.0
2026-05-04,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-05-05,Lunch,Garden Mezze Plate,24,18.5,no,,12,444.0
2026-05-06,Lunch,Garden Mezze Plate,19,18.5,no,,9,351.5
2026-05-07,Lunch,Garden Mezze Plate,20,18.5,no,,10,370.0
2026-05-08,Lunch,Garden Mezze Plate,31,18.5,no,,15,573.5
2026-05-09,Lunch,Garden Mezze Plate,32,18.5,no,,16,592.0
2026-05-10,Lunch,Garden Mezze Plate,34,15.54,yes,Chef Special,17,528.36
2026-05-11,Lunch,Garden Mezze Plate,24,18.5,no,,12,444.0
2026-05-12,Lunch,Garden Mezze Plate,19,18.5,no,,9,351.5
2026-05-13,Lunch,Garden Mezze Plate,20,18.5,no,,10,370.0
2026-05-14,Lunch,Garden Mezze Plate,21,18.5,no,,10,388.5
2026-05-15,Lunch,Garden Mezze Plate,32,18.5,no,,16,592.0
2026-05-16,Lunch,Garden Mezze Plate,33,18.5,no,,16,610.5
2026-05-17,Lunch,Garden Mezze Plate,28,18.5,no,,14,518.0
2026-05-18,Lunch,Garden Mezze Plate,19,18.5,no,,9,351.5
2026-05-19,Lunch,Garden Mezze Plate,20,18.5,no,,10,370.0
2026-05-20,Lunch,Garden Mezze Plate,21,18.5,no,,10,388.5
2026-05-21,Lunch,Garden Mezze Plate,22,18.5,no,,11,407.0
2026-05-22,Lunch,Garden Mezze Plate,33,18.5,no,,16,610.5
2026-05-23,Lunch,Garden Mezze Plate,34,18.5,no,,17,629.0
2026-05-24,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-05-25,Lunch,Garden Mezze Plate,20,18.5,no,,10,370.0
2026-05-26,Lunch,Garden Mezze Plate,21,18.5,no,,10,388.5
2026-05-27,Lunch,Garden Mezze Plate,22,18.5,no,,11,407.0
2026-05-28,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-05-29,Lunch,Garden Mezze Plate,34,18.5,no,,17,629.0
2026-05-30,Lunch,Garden Mezze Plate,29,18.5,no,,14,536.5
2026-05-31,Lunch,Garden Mezze Plate,31,15.54,yes,Chef Special,15,481.74
2026-06-01,Lunch,Garden Mezze Plate,21,18.5,no,,10,388.5
2026-06-02,Lunch,Garden Mezze Plate,22,18.5,no,,11,407.0
2026-06-03,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-06-04,Lunch,Garden Mezze Plate,24,18.5,no,,12,444.0
2026-06-05,Lunch,Garden Mezze Plate,29,18.5,no,,14,536.5
2026-06-06,Lunch,Garden Mezze Plate,30,18.5,no,,15,555.0
2026-06-07,Lunch,Garden Mezze Plate,25,18.5,no,,12,462.5
2026-06-08,Lunch,Garden Mezze Plate,22,18.5,no,,11,407.0
2026-06-09,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-06-10,Lunch,Garden Mezze Plate,24,18.5,no,,12,444.0
2026-06-11,Lunch,Garden Mezze Plate,19,18.5,no,,9,351.5
2026-06-12,Lunch,Garden Mezze Plate,30,18.5,no,,15,555.0
2026-06-13,Lunch,Garden Mezze Plate,31,18.5,no,,15,573.5
2026-06-14,Lunch,Garden Mezze Plate,26,18.5,no,,13,481.0
2026-06-15,Lunch,Garden Mezze Plate,23,18.5,no,,11,425.5
2026-06-16,Lunch,Garden Mezze Plate,24,18.5,no,,12,444.0
2026-06-17,Lunch,Garden Mezze Plate,19,18.5,no,,9,351.5
2026-06-18,Lunch,Garden Mezze Plate,20,18.5,no,,10,370.0
2026-06-19,Lunch,Garden Mezze Plate,31,18.5,no,,15,573.5
2026-01-05,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-01-06,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-01-07,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-01-08,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-01-09,Dinner,Seafood Toast Plate,20,21.0,no,,10,420.0
2026-01-10,Dinner,Seafood Toast Plate,21,21.0,no,,10,441.0
2026-01-11,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-01-12,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-01-13,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-01-14,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-01-15,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-01-16,Dinner,Seafood Toast Plate,21,21.0,no,,10,441.0
2026-01-17,Dinner,Seafood Toast Plate,16,21.0,no,,8,336.0
2026-01-18,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-01-19,Dinner,Seafood Toast Plate,15,17.64,yes,Chef Special,7,264.6
2026-01-20,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-01-21,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-01-22,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-01-23,Dinner,Seafood Toast Plate,16,21.0,no,,8,336.0
2026-01-24,Dinner,Seafood Toast Plate,17,21.0,no,,8,357.0
2026-01-25,Dinner,Seafood Toast Plate,12,21.0,no,,6,252.0
2026-01-26,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-01-27,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-01-28,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-01-29,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-01-30,Dinner,Seafood Toast Plate,17,21.0,no,,8,357.0
2026-01-31,Dinner,Seafood Toast Plate,18,21.0,no,,9,378.0
2026-02-01,Dinner,Seafood Toast Plate,13,21.0,no,,6,273.0
2026-02-02,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-02-03,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-02-04,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-02-05,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-02-06,Dinner,Seafood Toast Plate,18,21.0,no,,9,378.0
2026-02-07,Dinner,Seafood Toast Plate,19,21.0,no,,9,399.0
2026-02-08,Dinner,Seafood Toast Plate,14,21.0,no,,7,294.0
2026-02-09,Dinner,Seafood Toast Plate,18,17.64,yes,Chef Special,9,317.52
2026-02-10,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-02-11,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-02-12,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-02-13,Dinner,Seafood Toast Plate,19,21.0,no,,9,399.0
2026-02-14,Dinner,Seafood Toast Plate,20,21.0,no,,10,420.0
2026-02-15,Dinner,Seafood Toast Plate,15,21.0,no,,7,315.0
2026-02-16,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-02-17,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-02-18,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-02-19,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-02-20,Dinner,Seafood Toast Plate,20,21.0,no,,10,420.0
2026-02-21,Dinner,Seafood Toast Plate,21,21.0,no,,10,441.0
2026-02-22,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-02-23,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-02-24,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-02-25,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-02-26,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-02-27,Dinner,Seafood Toast Plate,21,21.0,no,,10,441.0
2026-02-28,Dinner,Seafood Toast Plate,16,21.0,no,,8,336.0
2026-03-01,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-03-02,Dinner,Seafood Toast Plate,15,17.64,yes,Chef Special,7,264.6
2026-03-03,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-03-04,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-03-05,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-03-06,Dinner,Seafood Toast Plate,16,21.0,no,,8,336.0
2026-03-07,Dinner,Seafood Toast Plate,17,21.0,no,,8,357.0
2026-03-08,Dinner,Seafood Toast Plate,12,21.0,no,,6,252.0
2026-03-09,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-03-10,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-03-11,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-03-12,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-03-13,Dinner,Seafood Toast Plate,17,21.0,no,,8,357.0
2026-03-14,Dinner,Seafood Toast Plate,18,21.0,no,,9,378.0
2026-03-15,Dinner,Seafood Toast Plate,13,21.0,no,,6,273.0
2026-03-16,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-03-17,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-03-18,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-03-19,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-03-20,Dinner,Seafood Toast Plate,18,21.0,no,,9,378.0
2026-03-21,Dinner,Seafood Toast Plate,19,21.0,no,,9,399.0
2026-03-22,Dinner,Seafood Toast Plate,14,21.0,no,,7,294.0
2026-03-23,Dinner,Seafood Toast Plate,18,17.64,yes,Chef Special,9,317.52
2026-03-24,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-03-25,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-03-26,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-03-27,Dinner,Seafood Toast Plate,19,21.0,no,,9,399.0
2026-03-28,Dinner,Seafood Toast Plate,20,21.0,no,,10,420.0
2026-03-29,Dinner,Seafood Toast Plate,15,21.0,no,,7,315.0
2026-03-30,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-03-31,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-04-01,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-04-02,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-04-03,Dinner,Seafood Toast Plate,20,21.0,no,,10,420.0
2026-04-04,Dinner,Seafood Toast Plate,21,21.0,no,,10,441.0
2026-04-05,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-04-06,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-04-07,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-04-08,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-04-09,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-04-10,Dinner,Seafood Toast Plate,21,21.0,no,,10,441.0
2026-04-11,Dinner,Seafood Toast Plate,16,21.0,no,,8,336.0
2026-04-12,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-04-13,Dinner,Seafood Toast Plate,15,17.64,yes,Chef Special,7,264.6
2026-04-14,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-04-15,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-04-16,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-04-17,Dinner,Seafood Toast Plate,16,21.0,no,,8,336.0
2026-04-18,Dinner,Seafood Toast Plate,17,21.0,no,,8,357.0
2026-04-19,Dinner,Seafood Toast Plate,12,21.0,no,,6,252.0
2026-04-20,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-04-21,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-04-22,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-04-23,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-04-24,Dinner,Seafood Toast Plate,17,21.0,no,,8,357.0
2026-04-25,Dinner,Seafood Toast Plate,18,21.0,no,,9,378.0
2026-04-26,Dinner,Seafood Toast Plate,13,21.0,no,,6,273.0
2026-04-27,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-04-28,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-04-29,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-04-30,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-05-01,Dinner,Seafood Toast Plate,18,21.0,no,,9,378.0
2026-05-02,Dinner,Seafood Toast Plate,19,21.0,no,,9,399.0
2026-05-03,Dinner,Seafood Toast Plate,14,21.0,no,,7,294.0
2026-05-04,Dinner,Seafood Toast Plate,18,17.64,yes,Chef Special,9,317.52
2026-05-05,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-05-06,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-05-07,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-05-08,Dinner,Seafood Toast Plate,19,21.0,no,,9,399.0
2026-05-09,Dinner,Seafood Toast Plate,20,21.0,no,,10,420.0
2026-05-10,Dinner,Seafood Toast Plate,15,21.0,no,,7,315.0
2026-05-11,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-05-12,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-05-13,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-05-14,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-05-15,Dinner,Seafood Toast Plate,20,21.0,no,,10,420.0
2026-05-16,Dinner,Seafood Toast Plate,21,21.0,no,,10,441.0
2026-05-17,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-05-18,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-05-19,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-05-20,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-05-21,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-05-22,Dinner,Seafood Toast Plate,21,21.0,no,,10,441.0
2026-05-23,Dinner,Seafood Toast Plate,16,21.0,no,,8,336.0
2026-05-24,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-05-25,Dinner,Seafood Toast Plate,15,17.64,yes,Chef Special,7,264.6
2026-05-26,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-05-27,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-05-28,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-05-29,Dinner,Seafood Toast Plate,16,21.0,no,,8,336.0
2026-05-30,Dinner,Seafood Toast Plate,17,21.0,no,,8,357.0
2026-05-31,Dinner,Seafood Toast Plate,12,21.0,no,,6,252.0
2026-06-01,Dinner,Seafood Toast Plate,9,21.0,no,,4,189.0
2026-06-02,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-06-03,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-06-04,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-06-05,Dinner,Seafood Toast Plate,17,21.0,no,,8,357.0
2026-06-06,Dinner,Seafood Toast Plate,18,21.0,no,,9,378.0
2026-06-07,Dinner,Seafood Toast Plate,13,21.0,no,,6,273.0
2026-06-08,Dinner,Seafood Toast Plate,10,21.0,no,,5,210.0
2026-06-09,Dinner,Seafood Toast Plate,11,21.0,no,,5,231.0
2026-06-10,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-06-11,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-06-12,Dinner,Seafood Toast Plate,18,21.0,no,,9,378.0
2026-06-13,Dinner,Seafood Toast Plate,19,21.0,no,,9,399.0
2026-06-14,Dinner,Seafood Toast Plate,14,21.0,no,,7,294.0
2026-06-15,Dinner,Seafood Toast Plate,18,17.64,yes,Chef Special,9,317.52
2026-06-16,Dinner,Seafood Toast Plate,6,21.0,no,,3,126.0
2026-06-17,Dinner,Seafood Toast Plate,7,21.0,no,,3,147.0
2026-06-18,Dinner,Seafood Toast Plate,8,21.0,no,,4,168.0
2026-06-19,Dinner,Seafood Toast Plate,19,21.0,no,,9,399.0
2026-01-01,Brunch,Chicken Milanese,10,23.5,no,,5,235.0
2026-01-02,Brunch,Chicken Milanese,21,23.5,no,,10,493.5
2026-01-03,Brunch,Chicken Milanese,22,23.5,no,,11,517.0
2026-01-04,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-01-05,Brunch,Chicken Milanese,8,23.5,no,,4,188.0
2026-01-06,Brunch,Chicken Milanese,9,23.5,no,,4,211.5
2026-01-07,Brunch,Chicken Milanese,10,23.5,no,,5,235.0
2026-01-08,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-01-09,Brunch,Chicken Milanese,22,23.5,no,,11,517.0
2026-01-10,Brunch,Chicken Milanese,17,23.5,no,,8,399.5
2026-01-11,Brunch,Chicken Milanese,12,23.5,no,,6,282.0
2026-01-12,Brunch,Chicken Milanese,9,23.5,no,,4,211.5
2026-01-13,Brunch,Chicken Milanese,17,19.74,yes,Chef Special,8,335.58
2026-01-14,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-01-15,Brunch,Chicken Milanese,12,23.5,no,,6,282.0
2026-01-16,Brunch,Chicken Milanese,17,23.5,no,,8,399.5
2026-01-17,Brunch,Chicken Milanese,18,23.5,no,,9,423.0
2026-01-18,Brunch,Chicken Milanese,13,23.5,no,,6,305.5
2026-01-19,Brunch,Chicken Milanese,10,23.5,no,,5,235.0
2026-01-20,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-01-21,Brunch,Chicken Milanese,12,23.5,no,,6,282.0
2026-01-22,Brunch,Chicken Milanese,7,23.5,no,,3,164.5
2026-01-23,Brunch,Chicken Milanese,18,23.5,no,,9,423.0
2026-01-24,Brunch,Chicken Milanese,19,23.5,no,,9,446.5
2026-01-25,Brunch,Chicken Milanese,14,23.5,no,,7,329.0
2026-01-26,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-01-27,Brunch,Chicken Milanese,12,23.5,no,,6,282.0
2026-01-28,Brunch,Chicken Milanese,7,23.5,no,,3,164.5
2026-01-29,Brunch,Chicken Milanese,8,23.5,no,,4,188.0
2026-01-30,Brunch,Chicken Milanese,19,23.5,no,,9,446.5
2026-01-31,Brunch,Chicken Milanese,20,23.5,no,,10,470.0
2026-02-01,Brunch,Chicken Milanese,15,23.5,no,,7,352.5
2026-02-02,Brunch,Chicken Milanese,12,23.5,no,,6,282.0
2026-02-03,Brunch,Chicken Milanese,14,19.74,yes,Chef Special,7,276.36
2026-02-04,Brunch,Chicken Milanese,8,23.5,no,,4,188.0
2026-02-05,Brunch,Chicken Milanese,9,23.5,no,,4,211.5
2026-02-06,Brunch,Chicken Milanese,20,23.5,no,,10,470.0
2026-02-07,Brunch,Chicken Milanese,21,23.5,no,,10,493.5
2026-02-08,Brunch,Chicken Milanese,16,23.5,no,,8,376.0
2026-02-09,Brunch,Chicken Milanese,7,23.5,no,,3,164.5
2026-02-10,Brunch,Chicken Milanese,8,23.5,no,,4,188.0
2026-02-11,Brunch,Chicken Milanese,9,23.5,no,,4,211.5
2026-02-12,Brunch,Chicken Milanese,10,23.5,no,,5,235.0
2026-02-13,Brunch,Chicken Milanese,21,23.5,no,,10,493.5
2026-02-14,Brunch,Chicken Milanese,22,23.5,no,,11,517.0
2026-02-15,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-02-16,Brunch,Chicken Milanese,8,23.5,no,,4,188.0
2026-02-17,Brunch,Chicken Milanese,9,23.5,no,,4,211.5
2026-02-18,Brunch,Chicken Milanese,10,23.5,no,,5,235.0
2026-02-19,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-02-20,Brunch,Chicken Milanese,22,23.5,no,,11,517.0
2026-02-21,Brunch,Chicken Milanese,17,23.5,no,,8,399.5
2026-02-22,Brunch,Chicken Milanese,12,23.5,no,,6,282.0
2026-02-23,Brunch,Chicken Milanese,9,23.5,no,,4,211.5
2026-02-24,Brunch,Chicken Milanese,17,19.74,yes,Chef Special,8,335.58
2026-02-25,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-02-26,Brunch,Chicken Milanese,12,23.5,no,,6,282.0
2026-02-27,Brunch,Chicken Milanese,17,23.5,no,,8,399.5
2026-02-28,Brunch,Chicken Milanese,18,23.5,no,,9,423.0
2026-03-01,Brunch,Chicken Milanese,13,23.5,no,,6,305.5
2026-03-02,Brunch,Chicken Milanese,10,23.5,no,,5,235.0
2026-03-03,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-03-04,Brunch,Chicken Milanese,12,23.5,no,,6,282.0
2026-03-05,Brunch,Chicken Milanese,7,23.5,no,,3,164.5
2026-03-06,Brunch,Chicken Milanese,18,23.5,no,,9,423.0
2026-03-07,Brunch,Chicken Milanese,19,23.5,no,,9,446.5
2026-03-08,Brunch,Chicken Milanese,14,23.5,no,,7,329.0
2026-03-09,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-03-10,Brunch,Chicken Milanese,12,23.5,no,,6,282.0
2026-03-11,Brunch,Chicken Milanese,7,23.5,no,,3,164.5
2026-03-12,Brunch,Chicken Milanese,8,23.5,no,,4,188.0
2026-03-13,Brunch,Chicken Milanese,19,23.5,no,,9,446.5
2026-03-14,Brunch,Chicken Milanese,20,23.5,no,,10,470.0
2026-03-15,Brunch,Chicken Milanese,15,23.5,no,,7,352.5
2026-03-16,Brunch,Chicken Milanese,12,23.5,no,,6,282.0
2026-03-17,Brunch,Chicken Milanese,14,19.74,yes,Chef Special,7,276.36
2026-03-18,Brunch,Chicken Milanese,8,23.5,no,,4,188.0
2026-03-19,Brunch,Chicken Milanese,9,23.5,no,,4,211.5
2026-03-20,Brunch,Chicken Milanese,20,23.5,no,,10,470.0
2026-03-21,Brunch,Chicken Milanese,21,23.5,no,,10,493.5
2026-03-22,Brunch,Chicken Milanese,16,23.5,no,,8,376.0
2026-03-23,Brunch,Chicken Milanese,7,23.5,no,,3,164.5
2026-03-24,Brunch,Chicken Milanese,8,23.5,no,,4,188.0
2026-03-25,Brunch,Chicken Milanese,9,23.5,no,,4,211.5
2026-03-26,Brunch,Chicken Milanese,10,23.5,no,,5,235.0
2026-03-27,Brunch,Chicken Milanese,21,23.5,no,,10,493.5
2026-03-28,Brunch,Chicken Milanese,22,23.5,no,,11,517.0
2026-03-29,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-03-30,Brunch,Chicken Milanese,8,23.5,no,,4,188.0
2026-03-31,Brunch,Chicken Milanese,9,23.5,no,,4,211.5
2026-04-01,Brunch,Chicken Milanese,10,23.5,no,,5,235.0
2026-04-02,Brunch,Chicken Milanese,11,23.5,no,,5,258.5
2026-04-03,Brunch,Chicken Milanese,22,23.5,no,,11,517.0
2026-04-04,Brunch,Chicken Milanese,17,23.5,no,,8,399.5
2026-04-05,Brunch,Chicken Milanese,12,23.5,no,,6,282.0
2026-04-06,Brunch,Chicken Milanese,9,23.5,no,,4,211.5
